id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,genre_war,genre_biography,genre_romance,genre_drama,genre_fantasy,genre_family,genre_science,genre_action,genre_thriller,genre_western,genre_horror,genre_mystery,genre_crime,genre_history,genre_periodicals,genre_christian,genre_other,N_tokens,log_N_tokens,N_sentences,log_N_sentences,n_nodes,n_edges,network_density,average_clustering,modularity,average_shortest_path_largest_component
PG30031,The Eye of Dread,"Erskine, Payne",1854.0,1924.0,['en'],87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177698.0,12.087840759155377,8800.0,9.082507000466299,61.0,101.0,0.055191256830601096,0.01333524447719287,0.4837754799987751,3.1874316939890712
PG30037,In the Shadow of the Hills,"Shedd, George C. (George Clifford)",1877.0,1937.0,['en'],19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102796.0,11.540501720740332,5537.0,8.619208116822968,28.0,55.0,0.1455026455026455,0.05667534653023797,0.2353846153846154,2.2116402116402116
PG30041,Mlle. Fouchette: A Novel of French Life,"Murray, Charles Theodore",1843.0,1924.0,['en'],79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113572.0,11.64019227601504,6676.0,8.806274284781725,35.0,44.0,0.07394957983193277,0.005295230514263571,0.24417924037460964,2.8369747899159665
PG30057,The Pirate Woman,"Dingle, Aylward Edward",1874.0,,['en'],48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67858.0,11.125172565460634,3270.0,8.0925452638913,19.0,35.0,0.2046783625730994,0.04743040720842271,0.10613940867205612,2.0292397660818713
PG30059,"The Wings of the Dove, Volume II","James, Henry",1843.0,1916.0,['en'],68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132079.0,11.79115550739636,5508.0,8.613956859848546,19.0,42.0,0.24561403508771928,0.02912422175652714,0.17613549763755523,2.0292397660818713
PG3006,Stalky & Co.,"Kipling, Rudyard",1865.0,1936.0,['en'],203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89313.0,11.399902332977057,5489.0,8.610501368549889,56.0,74.0,0.048051948051948054,0.030627963058647057,0.27496860334457013,2.911688311688312
PG30074,"Jessica, the Heiress","Raymond, Evelyn",1843.0,1910.0,['en'],39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69774.0,11.153016726521098,3251.0,8.086717920303906,32.0,59.0,0.11895161290322581,0.06121282042628856,0.38512811634349026,2.689516129032258
PG30087,Amaryllis at the Fair,"Jefferies, Richard",1848.0,1887.0,['en'],37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85239.0,11.35321435456232,4791.0,8.474494436883122,21.0,25.0,0.11904761904761904,0.02570587561995105,0.20468750000000002,2.4285714285714284
PG30089,Young Barbarians,"Maclaren, Ian",1850.0,1907.0,['en'],47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88775.0,11.393860357811288,2235.0,7.711996507047669,32.0,46.0,0.09274193548387097,0.05324935949972532,0.21564760026298485,2.8669354838709675
PG30090,Robinetta,"Wiggin, Kate Douglas Smith",1856.0,1923.0,['en'],54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65346.0,11.087451508303742,2916.0,7.977968093128549,34.0,58.0,0.10338680926916222,0.06584416960254787,0.2794333888834429,2.4955436720142603
PG30093,The Shepherd of the North,"Maher, Richard Aumerle",1880.0,1959.0,['en'],43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95263.0,11.46439676661563,5714.0,8.65067458279072,20.0,27.0,0.14210526315789473,0.04619798126400733,0.1753472222222222,2.357894736842105
PG30095,At the Crossroads,"Comstock, Harriet T. (Harriet Theresa)",1860.0,1943.0,['en'],50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116317.0,11.66407450151316,6977.0,8.850374303939237,30.0,61.0,0.14022988505747128,0.03963268996564788,0.16163047347810608,2.4482758620689653
PG30100,Marion Fay: A Novel,"Trollope, Anthony",1815.0,1882.0,['en'],81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246057.0,12.413318495391579,11620.0,9.360483030405902,57.0,93.0,0.05827067669172932,0.022404800010259216,0.46459808413161185,3.1096491228070176
PG30106,"The Vast Abyss: The Story of Tom Blount, his Uncles and his Cousin Sam","Fenn, George Manville",1831.0,1909.0,['en'],50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163249.0,12.003031921545643,6660.0,8.803874763534434,23.0,39.0,0.1541501976284585,0.05460836725584957,0.11995525931336742,2.233201581027668
PG30108,The Quality of Mercy,"Howells, William Dean",1837.0,1920.0,['en'],48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146197.0,11.89271030625144,6275.0,8.744328763999984,46.0,78.0,0.07536231884057971,0.031522781988717864,0.3630445818029801,3.006763285024155
PG30110,Name and Fame: A Novel,"Sergeant, Adeline",1851.0,1904.0,['en'],96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173266.0,12.06258326488031,7078.0,8.864746660905409,39.0,72.0,0.09716599190283401,0.024385198044736156,0.38465381762025164,2.3819163292847505
PG30111,A Noble Woman,"Stephens, Ann S. (Ann Sophia)",1810.0,1886.0,['en'],79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171322.0,12.051300105721404,7551.0,8.929435283803425,42.0,80.0,0.09291521486643438,0.011008026695242498,0.2920891805285213,2.7259001161440186
PG30113,The One-Way Trail: A story of the cattle country,"Cullum, Ridgwell",1867.0,1943.0,['en'],99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138508.0,11.838683364674237,9201.0,9.127067452782361,33.0,58.0,0.10984848484848485,0.03064068691194832,0.13044064307420844,2.587121212121212
PG30115,Tante,"Sedgwick, Anne Douglas",1873.0,1935.0,['en'],37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186260.0,12.134898826075649,9654.0,9.175127616220438,72.0,128.0,0.050078247261345854,0.008686607671515837,0.11014867555401667,2.6083724569640063
PG30125,The Flute of the Gods,"Ryan, Marah Ellis",1866.0,1934.0,['en'],47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116601.0,11.666513129191083,4239.0,8.352082671352637,18.0,24.0,0.1568627450980392,0.08979828495023318,0.379757785467128,2.633986928104575
PG30135,Walter Pieterse: A Story of Holland,Multatuli,1820.0,1887.0,['en'],71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91109.0,11.419811870904063,5290.0,8.573573524852344,42.0,53.0,0.06155632984901278,0.03434148582681366,0.3112980769230769,2.492450638792102
PG30137,"Daisy Brooks; Or, A Perilous Love","Libbey, Laura Jean",1862.0,1924.0,['en'],62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105910.0,11.570344955837715,5084.0,8.533853632309345,33.0,62.0,0.11742424242424243,0.021883461132281627,0.10949221898443794,2.316287878787879
PG30142,Little Brother,"Doctorow, Cory",1971.0,,['en'],771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146922.0,11.89765711269148,8901.0,9.093918908958932,17.0,29.0,0.21323529411764705,0.045736778056909566,0.3339100346020761,2.25
PG30143,"Out on the Pampas; Or, The Young Settlers","Henty, G. A. (George Alfred)",1832.0,1902.0,['en'],43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103620.0,11.54848564036878,3960.0,8.283999304248526,30.0,39.0,0.0896551724137931,0.03808144990849602,0.5080024622960911,2.84367816091954
PG30146,What She Could,"Warner, Susan",1819.0,1885.0,['en'],43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,67606.0,11.121452015488801,3559.0,8.177234885510194,19.0,26.0,0.15204678362573099,0.07179032942311916,0.16928571428571418,2.3976608187134505
PG30147,Opportunities,"Warner, Susan",1819.0,1885.0,['en'],28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,77957.0,11.263912671608626,4377.0,8.384118837190895,31.0,47.0,0.1010752688172043,0.027917558205284944,0.09278546712802764,2.404301075268817
PG30148,The House in Town,"Warner, Susan",1819.0,1885.0,['en'],46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,85405.0,11.355159926072162,4762.0,8.468423027046809,30.0,43.0,0.09885057471264368,0.027233630346539688,0.18569139409934962,2.457471264367816
PG30149,Trading,"Warner, Susan",1819.0,1885.0,['en'],43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,86713.0,11.370359093858278,4735.0,8.462737005620179,33.0,47.0,0.08901515151515152,0.03148103450973001,0.10237856099342582,2.5738636363636362
PG3016,What Diantha Did,"Gilman, Charlotte Perkins",1860.0,1935.0,['en'],94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72226.0,11.187555370859908,3757.0,8.231376045573969,30.0,35.0,0.08045977011494253,0.043331210582538936,0.4178,2.6091954022988504
PG30183,A Manual of the Art of Fiction,"Hamilton, Clayton Meeker",1881.0,1946.0,['en'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92225.0,11.431986522464877,3041.0,8.019941687677365,5.0,4.0,0.4,0.0,0.21875,1.8
PG30187,Death Points a Finger,"Levinrew, Will",1881.0,,['en'],18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64372.0,11.072434034938386,3833.0,8.251403065380556,30.0,47.0,0.10804597701149425,0.05224328304752964,0.25571266254260827,2.5310344827586206
PG30188,The Fifth Queen: And How She Came to Court,"Ford, Ford Madox",1873.0,1939.0,['en'],144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92090.0,11.430521638715412,4666.0,8.448057452581375,32.0,44.0,0.08870967741935484,0.028591985699759716,0.21790846516121243,2.6108870967741935
PG30190,Around the World with Josiah Allen's Wife,"Holley, Marietta",1836.0,1926.0,['en'],97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193410.0,12.172567566972775,6689.0,8.808219665118408,41.0,61.0,0.07439024390243902,0.03292787350649143,0.3677670052323792,2.7939024390243903
PG30191,A Critic in Pall Mall: Being Extracts from Reviews and Miscellanies,"Wilde, Oscar",1854.0,1900.0,['en'],136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76899.0,11.250248151508014,2625.0,7.872836175025724,5.0,4.0,0.4,0.0,0.0,1.6
PG30192,"Chips from a German Workshop, Volume 4: Essays Chiefly on the Science of Language","Müller, F. Max (Friedrich Max)",1823.0,1900.0,['en'],68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233634.0,12.36151106729034,10867.0,9.293485953062852,3.0,2.0,0.6666666666666666,0.0,0.0,1.3333333333333333
PG30193,East of the Shadows,"Barclay, Hubert, Mrs.",1871.0,1952.0,['en'],38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78549.0,11.271477912857982,3726.0,8.223090551161533,26.0,39.0,0.12,0.029842224695747325,0.10518005912389145,2.187692307692308
PG3019,"Pointed Roofs: Pilgrimage, Volume 1","Richardson, Dorothy M. (Dorothy Miller)",1873.0,1957.0,['en'],285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70171.0,11.158690399249249,4181.0,8.338305731356565,39.0,53.0,0.07152496626180836,0.04123437682923677,0.34015450361604205,2.757085020242915
PG30212,The Great Cattle Trail,"Ellis, Edward Sylvester",1840.0,1916.0,['en'],40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62238.0,11.038721024659884,2236.0,7.71244383427499,16.0,21.0,0.175,0.10595312301611973,0.32378472222222227,2.4166666666666665
PG30228,Officer 666,"Currie, Barton Wood",1877.0,1962.0,['en'],146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80116.0,11.291230863421124,4148.0,8.330381569349418,37.0,60.0,0.09009009009009009,0.026923948222078185,0.22250040057683065,2.6726726726726726
PG30236,Pepita Ximenez,"Valera, Juan",1824.0,1905.0,['en'],45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79174.0,11.279403241077631,2471.0,7.81237820598861,12.0,16.0,0.24242424242424243,0.05152940821591797,0.04733727810650889,1.9696969696969697
PG30245,Phemie Frost's Experiences,"Stephens, Ann S. (Ann Sophia)",1810.0,1886.0,['en'],101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165093.0,12.01426423046304,6529.0,8.784009071186633,13.0,14.0,0.1794871794871795,0.0986190040298723,0.40657439446366783,2.58974358974359
PG30247,Mabel's Mistake,"Stephens, Ann S. (Ann Sophia)",1810.0,1886.0,['en'],73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164588.0,12.01120066055776,6711.0,8.811503250158239,26.0,65.0,0.2,0.03299032793892893,0.3081330396756998,2.1969230769230768
PG30261,"Claire: The Blind Love of a Blind Hero, by a Blind Author","Blades, Leslie Burton",1891.0,,['en'],42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74415.0,11.217412813403259,4546.0,8.422003004412488,10.0,11.0,0.24444444444444444,0.0757624784136713,0.0,1.7555555555555555
PG30263,A Captain in the Ranks: A Romance of Affairs,"Eggleston, George Cary",1839.0,1911.0,['en'],72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94689.0,11.458353116144508,4311.0,8.368925174747135,20.0,27.0,0.14210526315789473,0.024574152207241923,0.22358410819949276,2.4473684210526314
PG30278,"Friars and Filipinos: An Abridged Translation of Dr. Jose Rizal's Tagalog Novel,; 'Noli Me Tangere.'","Rizal, José",1861.0,1896.0,['en'],381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108354.0,11.593158923680399,5812.0,8.667680024690174,29.0,46.0,0.11330049261083744,0.02349929879694267,0.3536134231734707,2.7413793103448274
PG30286,The Phantom Lover,"Ayres, Ruby M. (Ruby Mildred)",1883.0,1955.0,['en'],55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117645.0,11.675426894314876,7132.0,8.872346978983032,30.0,59.0,0.135632183908046,0.014294851927588852,0.05785207939508513,2.1126436781609197
PG30291,Kildares of Storm,"Kelly, Eleanor Mercein",1880.0,1968.0,['en'],57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156873.0,11.963191839782931,8823.0,9.085117227222105,42.0,65.0,0.07549361207897794,0.028756770829887916,0.27475512702785426,2.4250871080139373
PG30298,The Magnificent Adventure: Being the Story of the World's Greatest Exploration and the Romance of a Very Gallant Gentleman,"Hough, Emerson",1857.0,1923.0,['en'],97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109218.0,11.601101163873954,5981.0,8.696343057044556,23.0,31.0,0.1225296442687747,0.07994385836156259,0.38287646849412593,2.6047430830039526
PG30299,The Romance of a Plain Man,"Glasgow, Ellen Anderson Gholson",1873.0,1945.0,['en'],184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157507.0,11.967225180704645,5821.0,8.669227347271736,33.0,52.0,0.09848484848484848,0.03866756832049147,0.19950413223140495,2.617424242424242
PG30301,The Side Of The Angels: A Novel,"King, Basil",1859.0,1928.0,['en'],63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155203.0,11.952489216441343,8325.0,9.027018314848645,36.0,59.0,0.09365079365079365,0.012733260951598642,0.2316856869471866,2.4904761904761905
PG30302,The Benefactress,"Von Arnim, Elizabeth",1866.0,1941.0,['en'],92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140965.0,11.856266911596542,6268.0,8.74321260347591,33.0,50.0,0.0946969696969697,0.0453388193522698,0.07456064284888429,2.0757575757575757
PG3030,The tavern knight,"Sabatini, Rafael",1875.0,1950.0,['en'],94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85199.0,11.352744975659325,4060.0,8.308938252595778,24.0,34.0,0.12318840579710146,0.03872435967292736,0.1427371674281108,2.246376811594203
PG30312,Carmen Ariza,"Stocking, Charles Francis",1873.0,,['en'],64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,533144.0,13.186546835514482,28940.0,10.272980000185475,121.0,220.0,0.030303030303030304,0.015318745473200406,0.2571019771071799,3.0323691460055096
PG30313,The Preacher of Cedar Mountain: A Tale of the Open Country,"Seton, Ernest Thompson",1860.0,1946.0,['en'],169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128417.0,11.76303806022795,5622.0,8.634442751466477,40.0,63.0,0.08076923076923077,0.010457029238097873,0.22442330558858503,2.5525641025641024
PG30318,Money Magic: A Novel,"Garland, Hamlin",1860.0,1940.0,['en'],98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127301.0,11.754309639974188,6290.0,8.746716349694486,41.0,64.0,0.07804878048780488,0.02193180851838128,0.2624888888888889,2.515853658536585
PG30319,Beyond the Frontier: A Romance of Early Days in the Middle West,"Parrish, Randall",1858.0,1923.0,['en'],62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109967.0,11.60793559976555,5124.0,8.541690663016626,36.0,65.0,0.10317460317460317,0.04035028582771058,0.2652587890625,2.442857142857143
PG30324,The Pathless Trail,"Friel, Arthur O. (Arthur Olney)",1885.0,1959.0,['en'],79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92559.0,11.435601558006258,5450.0,8.60337088765729,25.0,39.0,0.13,0.10535749677837286,0.3779086469405343,2.2666666666666666
PG30333,Daddy's Girl,"Meade, L. T.",1854.0,1914.0,['en'],180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95806.0,11.470080592477911,5111.0,8.53915035876828,40.0,63.0,0.08076923076923077,0.05208084055136358,0.15430204081632654,2.3564102564102565
PG30336,"Hours in a Library, Volume 2: New Edition, with Additions","Stephen, Leslie",1832.0,1904.0,['en'],69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130349.0,11.77797074767898,4524.0,8.41715183723601,33.0,32.0,0.06060606060606061,0.0,0.6844897959183673,5.700757575757576
PG30340,The Passionate Friends,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123568.0,11.724546890809044,5586.0,8.628018746505122,10.0,10.0,0.2222222222222222,0.031903803813617834,0.13535502958579881,2.3333333333333335
PG30349,The Peace of Roaring River,"Van Schaick, George",1861.0,1924.0,['en'],46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80144.0,11.291580295597399,4122.0,8.324093761450404,20.0,27.0,0.14210526315789473,0.10131608798347709,0.3667355371900826,2.663157894736842
PG30351,The Cup of Fury: A Novel of Cities and Shipyards,"Hughes, Rupert",1872.0,1956.0,['en'],152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139489.0,11.845741024087898,7621.0,8.938662873666118,56.0,83.0,0.05389610389610389,0.025821494033059757,0.2612155903739613,2.5681818181818183
PG30354,The Broom-Squire,"Baring-Gould, S. (Sabine)",1834.0,1924.0,['en'],34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136127.0,11.821343552505658,7051.0,8.860924729719041,42.0,88.0,0.10220673635307782,0.022165036494796245,0.18305074790508263,2.3751451800232286
PG30365,In Desert and Wilderness,"Sienkiewicz, Henryk",1846.0,1916.0,['en'],61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148741.0,11.909961817375743,5983.0,8.696677393390031,49.0,78.0,0.0663265306122449,0.0100152327746112,0.19349701279247944,2.614795918367347
PG30372,Robert Coverdale's Struggle,"Alger, Horatio, Jr.",1832.0,1899.0,['en'],53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81666.0,11.310393037560129,4550.0,8.422882511944996,28.0,46.0,0.12169312169312169,0.09536145404287058,0.464841172589311,2.767195767195767
PG30390,Dickens' London,"Mansfield, M. F. (Milburg Francisco)",1871.0,,['en'],124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77159.0,11.253623506852739,2632.0,7.875499292445208,7.0,6.0,0.2857142857142857,0.0,0.3163265306122449,1.9047619047619047
PG30393,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 06","Stevenson, Robert Louis",1850.0,1894.0,['en'],78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124803.0,11.734491773090083,5141.0,8.545002892055505,16.0,19.0,0.15833333333333333,0.07895228419154723,0.2681331747919144,2.0
PG30394,"Dave Porter and His Double; Or, The Disapperarance of the Basswood Fortune","Stratemeyer, Edward",1862.0,1930.0,['en'],37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77075.0,11.252534252754351,3733.0,8.224967478914584,39.0,51.0,0.06882591093117409,0.030383015449949893,0.2660648907966166,2.8205128205128207
PG30402,The Making of Mona,"Quiller-Couch, Mabel",1865.0,1924.0,['en'],34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64164.0,11.069197584736731,3368.0,8.122074375362217,22.0,31.0,0.1341991341991342,0.06939005093383038,0.2535903250188964,2.25974025974026
PG30417,"The Bright Face of Danger: Being an Account of Some Adventures of Henri de Launay, Son of the Sieur de la Tournoire","Stephens, Robert Neilson",1867.0,1906.0,['en'],46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85517.0,11.356470465570062,3967.0,8.28576542051433,19.0,22.0,0.1286549707602339,0.05007875467630454,0.4283746556473829,2.9415204678362574
PG30421,The Age of Pope: (1700-1744),"Dennis, John",1825.0,1911.0,['en'],82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99829.0,11.511214001251352,3658.0,8.204671828950811,40.0,44.0,0.05641025641025641,0.007901548362170373,0.5543801652892562,3.1705128205128204
PG30428,"Elam Storm, the Wolfer; Or, The Lost Nugget","Castlemon, Harry",1842.0,1915.0,['en'],28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84502.0,11.34453048170422,3580.0,8.183118079394745,15.0,20.0,0.19047619047619047,0.06619423839465642,0.11770124716553285,2.0952380952380953
PG30431,Calumet 'K',"Merwin, Samuel",1874.0,1936.0,['en'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80489.0,11.295875808107011,4209.0,8.344980368770571,19.0,34.0,0.19883040935672514,0.0961518744956707,0.05581153388822829,2.146198830409357
PG30434,Occasion ... for Disaster,"Garrett, Randall",1927.0,1987.0,['en'],75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90322.0,11.411136342068195,6037.0,8.705662478796427,30.0,34.0,0.07816091954022988,0.022656600791636724,0.16390306122448972,2.4827586206896552
PG30435,"A Book of Sibyls: Miss Barbauld, Miss Edgeworth, Mrs Opie, Miss Austen","Ritchie, Anne Thackeray",1837.0,1919.0,['en'],45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64530.0,11.074885510929885,2190.0,7.691656822810547,24.0,23.0,0.08333333333333333,0.0,0.4808,3.0434782608695654
PG30436,"Hope Mills; Or, Between Friend and Sweetheart","Douglas, Amanda M.",1831.0,1916.0,['en'],37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145986.0,11.891266005681736,7296.0,8.895081531754167,46.0,64.0,0.06183574879227053,0.02954795224135079,0.3132194054092225,2.8367149758454104
PG3044,Desperate Remedies,"Hardy, Thomas",1840.0,1928.0,['en'],234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172119.0,12.05594137703559,7423.0,8.912338567117548,31.0,41.0,0.08817204301075268,0.027633516379506638,0.13543438208616781,2.621505376344086
PG30455,"Essays in English Literature, 1780-1860","Saintsbury, George",1845.0,1933.0,['en'],67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138232.0,11.836688711992958,3737.0,8.226038429485484,16.0,15.0,0.125,0.0,0.5266666666666666,2.5416666666666665
PG30457,Through Russian Snows: A Story of Napoleon's Retreat from Moscow,"Henty, G. A. (George Alfred)",1832.0,1902.0,['en'],75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136182.0,11.821747505373525,4960.0,8.509161019718974,35.0,53.0,0.08907563025210084,0.07290202471091058,0.31655023781212843,2.556302521008403
PG3045,The Last Chronicle of Barset,"Trollope, Anthony",1815.0,1882.0,['en'],224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,411424.0,12.927379591883975,18568.0,9.829194947954273,132.0,286.0,0.03307888040712468,0.021346965987967884,0.5378521328585614,3.2232246125375896
PG3047,Life's Little Ironies: A set of tales with some colloquial sketches entitled A Few Crusted Characters,"Hardy, Thomas",1840.0,1928.0,['en'],190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94552.0,11.456905226692076,3541.0,8.172164452111904,4.0,3.0,0.5,0.0,1.1102230246251565e-16,1.6666666666666667
PG30482,The International Spy: Being the Secret History of the Russo-Japanese War,"Upward, Allen",1863.0,1926.0,['en'],116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77206.0,11.254232453200062,3800.0,8.242756345714477,5.0,4.0,0.4,0.0,0.0,1.6
PG30483,Outside Inn,"Kelley, Ethel M. (Ethel May)",1878.0,,['en'],60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70713.0,11.166384710512041,3067.0,8.028455164114252,21.0,40.0,0.19047619047619047,0.037074169787453065,0.2694795604914934,2.066666666666667
PG30486,Shirley,"Brontë, Charlotte",1816.0,1855.0,['en'],521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272151.0,12.514112338299835,13018.0,9.474088294132333,81.0,159.0,0.049074074074074076,0.018608106834467786,0.25328695348131697,2.800925925925926
PG30490,The fifth of November : $b a romance of the Stuarts,"Bentley, Charles S. (Charles Sylvester)",1871.0,1933.0,['en'],28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77694.0,11.260533313296895,2790.0,7.933796874815411,20.0,23.0,0.12105263157894737,0.010499342082457277,0.37514863258026165,2.526315789473684
PG3049,A Group of Noble Dames,"Hardy, Thomas",1840.0,1928.0,['en'],77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82390.0,11.319219349309636,2847.0,7.954021087278037,7.0,8.0,0.38095238095238093,0.11972700765206902,0.2011834319526627,1.9523809523809523
PG30527,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 02","Stevenson, Robert Louis",1850.0,1894.0,['en'],136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154196.0,11.945979799437685,5055.0,8.528133131454572,3.0,2.0,0.6666666666666666,0.0,0.0,1.3333333333333333
PG30530,Skipper Worse,"Kielland, Alexander Lange",1849.0,1906.0,['en'],69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63985.0,11.066403959871696,2452.0,7.804659297056102,20.0,32.0,0.16842105263157894,0.0661593328940874,0.3072195290858726,2.373684210526316
PG30550,Finn The Wolfhound,"Dawson, A. J. (Alec John)",1872.0,1952.0,['en'],157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129294.0,11.769844159970967,4132.0,8.326516830239528,19.0,24.0,0.14035087719298245,0.0857835334553894,0.3544931561198175,2.192982456140351
PG3055,The Wood Beyond the World,"Morris, William",1834.0,1896.0,['en'],137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59378.0,10.99167906637632,1546.0,7.343426229147367,9.0,8.0,0.2222222222222222,0.0,0.0,1.7777777777777777
PG3056,Wessex Tales,"Hardy, Thomas",1840.0,1928.0,['en'],194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98701.0,11.499850357082506,3937.0,8.278174290943738,13.0,12.0,0.15384615384615385,0.0,0.4646201873048907,3.230769230769231
