imdb_id_final,title,primaryTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,url,n_nodes,network_density,average_clustering,modularity,average_shortest_path_largest_component,genre_drama,genre_thriller,genre_comedy,genre_action,genre_crime,genre_romance,genre_adventure,genre_scifi,genre_horror,genre_mystery,genre_fantasy,genre_family,genre_animation,genre_war,genre_musical,genre_western
tt0147800,10 Things I Hate About You,10 Things I Hate About You,0.0,1999.0,97.0,"['Comedy', 'Romance']",7.4,https://imsdb.com/Movie Scripts/10 Things I Hate About You Script.html,17.0,0.16911764705882354,0.11921086335607066,0.18832703213610585,2.161764705882353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0192947,12,12,0.0,2003.0,124.0,"['Comedy', 'Read ""12"" Script']",7.8,https://imsdb.com/Movie Scripts/12 Script.html,12.0,0.18181818181818182,0.04464105812856264,0.3391003460207612,2.121212121212121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0417385,12 and Holding,12 and Holding,0.0,2005.0,94.0,['Drama'],7.4,https://imsdb.com/Movie Scripts/12 and Holding Script.html,11.0,0.21818181818181817,0.11839303984527406,0.19031141868512108,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0114746,12 Monkeys,12 Monkeys,0.0,1995.0,129.0,"['Drama', 'Sci-Fi', 'Thriller']",8.0,https://imsdb.com/Movie Scripts/12 Monkeys Script.html,26.0,0.09846153846153846,0.038948121312105025,0.13537190082644623,2.1569230769230767,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2024544,12 Years a Slave,12 Years a Slave,0.0,2013.0,134.0,['Drama'],8.1,https://imsdb.com/Movie Scripts/12 Years a Slave Script.html,11.0,0.18181818181818182,0.0,0.3046875,2.1454545454545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103594,1492: Conquest of Paradise,1492: Conquest of Paradise,0.0,1992.0,154.0,"['Adventure', 'Drama']",6.4,https://imsdb.com/Movie Scripts/1492: Conquest of Paradise Script.html,37.0,0.05855855855855856,0.023792882395827233,0.3958,2.918918918918919,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0179626,15 Minutes,15 Minutes,0.0,2001.0,120.0,"['Action', 'Crime', 'Thriller', 'Read ""15 Minutes"" Script']",6.1,https://imsdb.com/Movie Scripts/15 Minutes Script.html,33.0,0.0928030303030303,0.042606227492110356,0.2843481213218651,2.5625,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0974661,17 Again,17 Again,0.0,2009.0,102.0,"['Comedy', 'Drama', 'Romance']",6.4,https://imsdb.com/Movie Scripts/17 Again Script.html,23.0,0.11857707509881422,0.05253198918931027,0.2909807956104252,2.3596837944664033,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0118531,187,One Eight Seven,0.0,1997.0,119.0,['Drama'],6.6,https://imsdb.com/Movie Scripts/187 Script.html,16.0,0.18333333333333332,0.05415454763452165,0.25396825396825395,2.1416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1190080,2012,2012,0.0,2009.0,158.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",5.8,https://imsdb.com/Movie Scripts/2012 Script.html,40.0,0.06923076923076923,0.033630988002374,0.5253086419753086,3.580769230769231,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
tt4385888,20th Century Women,20th Century Women,0.0,2016.0,119.0,"['Comedy', 'Drama']",7.3,https://imsdb.com/Movie Scripts/20th Century Women Script.html,18.0,0.1437908496732026,0.04850275736541516,0.14613252708490793,2.3333333333333335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0307901,25th Hour,25th Hour,0.0,2002.0,135.0,"['Crime', 'Drama']",7.6,https://imsdb.com/Movie Scripts/25th Hour Script.html,20.0,0.13157894736842105,0.02229331108642687,0.1809313215400624,2.357894736842105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0289043,28 Days Later,28 Days Later,0.0,2002.0,113.0,"['Drama', 'Horror', 'Sci-Fi']",7.5,https://imsdb.com/Movie Scripts/28 Days Later Script.html,20.0,0.14210526315789473,0.05129531957451401,0.32060047562425686,2.663157894736842,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt1622547,30 Minutes or Less,30 Minutes or Less,0.0,2011.0,83.0,"['Action', 'Adventure', 'Comedy']",6.0,https://imsdb.com/Movie Scripts/30 Minutes or Less Script.html,11.0,0.23636363636363636,0.13754191692977386,0.30609418282548473,2.2363636363636363,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
tt0453562,42,42,0.0,2013.0,128.0,['Drama'],7.5,https://imsdb.com/Movie Scripts/42 Script.html,17.0,0.125,0.04968014482455544,0.13492063492063494,2.0808823529411766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0914837,44 Inch Chest,44 Inch Chest,0.0,2009.0,95.0,"['Crime', 'Drama']",5.8,https://imsdb.com/Movie Scripts/44 Inch Chest Script.html,10.0,0.24444444444444444,0.19803953606066557,0.27514792899408286,2.0444444444444443,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0083511,48 Hrs.,48 Hrs.,0.0,1982.0,96.0,"['Action', 'Comedy', 'Thriller', 'Read ""48 Hrs."" Script']",6.9,https://imsdb.com/Movie Scripts/48 Hrs. Script.html,26.0,0.09846153846153846,0.0398479260367406,0.4534912109375,2.6769230769230767,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1306980,50-50,50/50,0.0,2011.0,100.0,"['Comedy', 'Drama']",7.6,https://imsdb.com/Movie Scripts/50-50 Script.html,27.0,0.07977207977207977,0.03474490778734761,0.2533574380165289,2.58974358974359,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1022603,500 Days of Summer,500 Days of Summer,0.0,2009.0,95.0,"['Comedy', 'Drama', 'Romance']",7.6,https://imsdb.com/Movie Scripts/500 Days of Summer Script.html,10.0,0.2222222222222222,0.06387099766828178,0.0,1.7777777777777777,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0134273,8MM,8MM,0.0,1999.0,123.0,"['Mystery', 'Thriller']",6.6,https://imsdb.com/Movie Scripts/8MM Script.html,18.0,0.13071895424836602,0.025611703772529127,0.18289224952741018,2.1372549019607843,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0104257,A Few Good Men,A Few Good Men,0.0,1992.0,138.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.7,https://imsdb.com/Movie Scripts/A Few Good Men Script.html,7.0,0.38095238095238093,0.19075253224093514,0.2911111111111111,1.9047619047619047,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt14153080,A Good Person,A Good Person,0.0,2023.0,128.0,['Drama'],7.1,https://imsdb.com/Movie Scripts/A Good Person Script.html,13.0,0.19230769230769232,0.10448607848336744,0.38614540466392316,2.6153846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt21940010,A Million Miles Away,A Million Miles Away,0.0,2023.0,121.0,['Drama'],7.3,https://imsdb.com/Movie Scripts/A Million Miles Away Script.html,31.0,0.07311827956989247,0.01999265947994667,0.22804752066115697,2.367741935483871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2937898,A Most Violent Year,A Most Violent Year,0.0,2014.0,125.0,"['Action', 'Crime', 'Drama']",6.9,https://imsdb.com/Movie Scripts/A Most Violent Year Script.html,17.0,0.125,0.039538892480068956,0.11538461538461534,2.073529411764706,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt4080956,A Prayer Before Dawn,A Prayer Before Dawn,0.0,2017.0,116.0,"['Crime', 'Drama']",6.8,https://imsdb.com/Movie Scripts/A Prayer Before Dawn Script.html,55.0,0.039057239057239054,0.0074908127950444,0.21915000000000004,2.332659932659933,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt6644200,A Quiet Place,A Quiet Place,0.0,2018.0,90.0,"['Drama', 'Horror', 'Sci-Fi']",7.5,https://imsdb.com/Movie Scripts/A Quiet Place Script.html,18.0,0.13725490196078433,0.058637586597351,0.37399561723886054,2.8562091503267975,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt21823606,A Real Pain,A Real Pain,0.0,2024.0,90.0,"['Comedy', 'Drama']",7.1,https://imsdb.com/Movie Scripts/A Real Pain Script.html,16.0,0.16666666666666666,0.037448437076749545,0.2501234567901235,2.316666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1019452,A Serious Man,A Serious Man,0.0,2009.0,106.0,['Comedy'],7.0,https://imsdb.com/Movie Scripts/A Serious Man Script.html,23.0,0.08695652173913043,0.0,0.4547325102880658,3.027667984189723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0094602,Above the Law,Above the Law,0.0,1988.0,99.0,['Action'],6.0,https://imsdb.com/Movie Scripts/Above the Law Script.html,43.0,0.05758582502768549,0.05609299208487314,0.17839083878643658,2.141749723145072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0118548,Absolute Power,Absolute Power,0.0,1997.0,121.0,"['Thriller', 'Crime', 'Drama']",6.7,https://imsdb.com/Movie Scripts/Absolute Power Script.html,25.0,0.13,0.04841649115273935,0.34668099973125505,2.47,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0096754,"Abyss, The",The Abyss,0.0,1989.0,140.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",7.5,"https://imsdb.com/Movie Scripts/Abyss, The Script.html",18.0,0.1503267973856209,0.03188082935538797,0.25758026159334135,2.457516339869281,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0109040,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,0.0,1994.0,86.0,"['Comedy', 'Read ""Ace Ventura: Pet Detective"" Script']",6.9,https://imsdb.com/Movie Scripts/Ace Ventura: Pet Detective Script.html,15.0,0.1523809523809524,0.06759259259259259,0.4127423822714681,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2935510,Ad Astra,Ad Astra,0.0,2019.0,123.0,"['Adventure', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",6.5,https://imsdb.com/Movie Scripts/Ad Astra Script.html,15.0,0.1523809523809524,0.1027307653573503,0.17679999999999996,1.9619047619047618,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
tt0268126,Adaptation,Adaptation.,0.0,2002.0,115.0,"['Comedy', 'Drama']",7.7,https://imsdb.com/Movie Scripts/Adaptation Script.html,19.0,0.1111111111111111,0.05825461131168272,0.192965154503616,2.146198830409357,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101272,"Addams Family, The",The Addams Family,0.0,1991.0,99.0,"['Comedy', 'Fantasy', 'Horror', 'Family']",7.0,"https://imsdb.com/Movie Scripts/Addams Family, The Script.html",15.0,0.1619047619047619,0.0402975474695803,0.32470414201183434,2.4380952380952383,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
tt1385826,"Adjustment Bureau, The",The Adjustment Bureau,0.0,2011.0,106.0,"['Romance', 'Sci-Fi', 'Thriller']",7.0,"https://imsdb.com/Movie Scripts/Adjustment Bureau, The Script.html",12.0,0.18181818181818182,0.03863278990639945,0.0,1.9393939393939394,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0086856,"Adventures of Buckaroo Banzai Across the Eighth Dimension, The",The Adventures of Buckaroo Banzai Across the 8th Dimension,0.0,1984.0,103.0,"['Adventure', 'Comedy', 'Romance', 'Sci-Fi']",6.2,"https://imsdb.com/Movie Scripts/Adventures of Buckaroo Banzai Across the Eighth Dimension, The Script.html",22.0,0.10822510822510822,0.02991906118621757,0.3715397923875433,2.5281385281385282,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
tt0118564,Affliction,Affliction,0.0,1997.0,114.0,['Drama'],6.9,https://imsdb.com/Movie Scripts/Affliction Script.html,18.0,0.13071895424836602,0.045187654954026754,0.1545265348595212,2.0588235294117645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0302297,After School Special,Barely Legal,0.0,2003.0,90.0,['Comedy'],4.7,https://imsdb.com/Movie Scripts/After School Special Script.html,24.0,0.12681159420289856,0.03087423625323806,0.2774658203125,2.2644927536231885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0838247,After.Life,After.Life,0.0,2009.0,104.0,"['Drama', 'Horror', 'Thriller']",5.9,https://imsdb.com/Movie Scripts/After.Life Script.html,16.0,0.175,0.03538597172492591,0.16032235939643358,2.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0088683,Agnes of God,Agnes of God,0.0,1985.0,98.0,"['Drama', 'Mystery', 'Read ""Agnes of God"" Script']",6.6,https://imsdb.com/Movie Scripts/Agnes of God Script.html,7.0,0.3333333333333333,0.2134135982694038,0.107421875,1.8571428571428572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0118571,Air Force One,Air Force One,0.0,1997.0,124.0,"['Action', 'Adventure', 'Drama', 'Thriller', 'Read ""Air Force One"" Script']",6.5,https://imsdb.com/Movie Scripts/Air Force One Script.html,27.0,0.09116809116809117,0.009408872997221334,0.3837429111531191,2.9800569800569803,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tt0080339,Airplane,Airplane!,0.0,1980.0,88.0,"['Comedy', 'Romance']",7.7,https://imsdb.com/Movie Scripts/Airplane Script.html,20.0,0.13157894736842105,0.07812310672423135,0.44768133174791913,2.8789473684210525,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0083530,Airplane 2: The Sequel,Airplane II: The Sequel,0.0,1982.0,85.0,"['Comedy', 'Sci-Fi']",6.2,https://imsdb.com/Movie Scripts/Airplane 2: The Sequel Script.html,16.0,0.15,0.0,0.29839298758217675,2.725,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0248667,Ali,Ali,0.0,2001.0,157.0,['Drama'],6.7,https://imsdb.com/Movie Scripts/Ali Script.html,47.0,0.05087881591119334,0.01002958065150741,0.3614624295886916,2.6456984273820536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103644,Alien 3,Alien³,0.0,1992.0,114.0,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",6.4,https://imsdb.com/Movie Scripts/Alien 3 Script.html,10.0,0.26666666666666666,0.06689111956409902,0.13923182441700963,2.0444444444444443,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
tt0094631,Alien Nation,Alien Nation,0.0,1988.0,91.0,"['Crime', 'Drama', 'Sci-Fi']",6.3,https://imsdb.com/Movie Scripts/Alien Nation Script.html,32.0,0.0846774193548387,0.09187823657297484,0.3133544921875,2.399193548387097,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0370263,Alien vs. Predator,Alien vs. Predator,0.0,2004.0,101.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'Read ""Alien vs. Predator"" Script']",5.7,https://imsdb.com/Movie Scripts/Alien vs. Predator Script.html,20.0,0.11052631578947368,0.022634515021802415,0.3377777777777778,2.8421052631578947,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
tt0090605,Aliens,Aliens,0.0,1986.0,137.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",8.4,https://imsdb.com/Movie Scripts/Aliens Script.html,20.0,0.15789473684210525,0.028989794892370253,0.18944444444444444,2.036842105263158,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
tt0042192,All About Eve,All About Eve,0.0,1950.0,138.0,"['Drama', 'Read ""All About Eve"" Script']",8.2,https://imsdb.com/Movie Scripts/All About Eve Script.html,16.0,0.19166666666666668,0.07934277143360247,0.1674,2.225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0881891,All About Steve,All About Steve,0.0,2009.0,99.0,['Comedy'],4.8,https://imsdb.com/Movie Scripts/All About Steve Script.html,17.0,0.125,0.06929470709583832,0.3037190082644628,2.264705882352941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt21192142,All of Us Strangers,All of Us Strangers,0.0,2023.0,105.0,"['Drama', 'Romance']",7.6,https://imsdb.com/Movie Scripts/All of Us Strangers Script.html,20.0,0.1,0.0,0.09245152354570635,2.2473684210526317,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0041113,All the King's Men,All the King's Men,0.0,1949.0,110.0,['Drama'],7.4,https://imsdb.com/Movie Scripts/All the King's Men Script.html,14.0,0.1978021978021978,0.14590713331375796,0.36147443519619504,2.087912087912088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074119,All the President's Men,All the President's Men,0.0,1976.0,138.0,"['Drama', 'Thriller']",7.9,https://imsdb.com/Movie Scripts/All the President's Men Script.html,16.0,0.175,0.13829630376995677,0.11458333333333338,2.025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0181875,Almost Famous,Almost Famous,0.0,2000.0,122.0,"['Comedy', 'Drama', 'Romance']",7.9,https://imsdb.com/Movie Scripts/Almost Famous Script.html,37.0,0.07357357357357357,0.009390836563568141,0.27587247916918256,2.750750750750751,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0369226,Alone in the Dark,Alone in the Dark,0.0,2005.0,96.0,"['Action', 'Horror', 'Thriller']",2.4,https://imsdb.com/Movie Scripts/Alone in the Dark Script.html,25.0,0.09333333333333334,0.02295931984423243,0.4144965277777778,3.2666666666666666,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0086879,Amadeus,Amadeus,0.0,1984.0,160.0,"['Drama', 'Read ""Amadeus"" Script']",8.4,https://imsdb.com/Movie Scripts/Amadeus Script.html,42.0,0.053426248548199766,0.006306810388076678,0.406508875739645,2.8606271777003482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1129445,Amelia,Amelia,0.0,2009.0,111.0,['Drama'],5.8,https://imsdb.com/Movie Scripts/Amelia Script.html,12.0,0.18181818181818182,0.034211221037889046,0.0,1.9393939393939394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0169547,American Beauty,American Beauty,0.0,1999.0,122.0,"['Drama', 'Read ""American Beauty"" Script']",8.3,https://imsdb.com/Movie Scripts/American Beauty Script.html,16.0,0.175,0.0825707850886856,0.2344045368620038,2.325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt23561236,American Fiction,American Fiction,0.0,2023.0,117.0,"['Comedy', 'Drama']",7.5,https://imsdb.com/Movie Scripts/American Fiction Script.html,11.0,0.2,0.0466334414571479,0.21141975308641975,2.0545454545454547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0765429,American Gangster,American Gangster,0.0,2007.0,157.0,"['Crime', 'Drama']",7.8,https://imsdb.com/Movie Scripts/American Gangster Script.html,53.0,0.04499274310595065,0.03013586883134818,0.4433109504132231,2.869375907111756,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0069704,American Graffiti,American Graffiti,0.0,1973.0,110.0,"['Comedy', 'Drama']",7.4,https://imsdb.com/Movie Scripts/American Graffiti Script.html,36.0,0.06666666666666667,0.01423075727796452,0.6357262612406644,3.0793650793650795,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1800241,American Hustle,American Hustle,0.0,2013.0,138.0,"['Crime', 'Drama']",7.2,https://imsdb.com/Movie Scripts/American Hustle Script.html,15.0,0.1619047619047619,0.06731940518345403,0.35156250000000006,2.5142857142857142,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0022626,American Madness,American Madness,0.0,1932.0,75.0,['Drama'],7.4,https://imsdb.com/Movie Scripts/American Madness Script.html,34.0,0.062388591800356503,0.024440521954297717,0.5326086956521738,3.5044563279857397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2254364,American Milkshake,American Milkshake,0.0,2013.0,83.0,['Comedy'],4.6,https://imsdb.com/Movie Scripts/American Milkshake Script.html,16.0,0.13333333333333333,0.0,0.3627777777777778,2.591666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0163651,American Pie,American Pie,0.0,1999.0,95.0,['Comedy'],7.0,https://imsdb.com/Movie Scripts/American Pie Script.html,11.0,0.2,0.046788228116854035,0.5096153846153846,2.290909090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0144084,American Psycho,American Psycho,0.0,2000.0,102.0,"['Drama', 'Horror', 'Thriller', 'Read ""American Psycho"" Script']",7.6,https://imsdb.com/Movie Scripts/American Psycho Script.html,41.0,0.05121951219512195,0.021167749859281812,0.20572510581421247,2.351219512195122,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2179136,American Sniper,American Sniper,0.0,2014.0,133.0,"['Action', 'Drama']",7.3,https://imsdb.com/Movie Scripts/American Sniper Script.html,26.0,0.08307692307692308,0.016747912638911074,0.14716049382716054,2.2646153846153845,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0305206,American Splendor,American Splendor,0.0,2003.0,101.0,"['Comedy', 'Drama']",7.4,https://imsdb.com/Movie Scripts/American Splendor Script.html,16.0,0.14166666666666666,0.03796478456118497,0.052083333333333405,2.058333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082010,American Werewolf in London,An American Werewolf in London,0.0,1981.0,97.0,"['Comedy', 'Horror', 'Romance', 'Read ""American Werewolf in London"" Script']",7.5,https://imsdb.com/Movie Scripts/American Werewolf in London Script.html,12.0,0.18181818181818182,0.010499342082457277,0.29138321995464844,2.3484848484848486,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
tt1440728,"American, The",The American,0.0,2010.0,105.0,"['Crime', 'Drama', 'Thriller']",6.3,"https://imsdb.com/Movie Scripts/American, The Script.html",19.0,0.10526315789473684,0.0,0.056321540062434894,2.175438596491228,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2216212,"Amityville Asylum, The",The Amityville Asylum,0.0,2013.0,88.0,['Horror'],2.6,"https://imsdb.com/Movie Scripts/Amityville Asylum, The Script.html",14.0,0.14285714285714285,0.0,0.32870370370370366,2.318681318681319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1602620,Amour,Amour,0.0,2012.0,127.0,"['Drama', 'Romance']",7.9,https://imsdb.com/Movie Scripts/Amour Script.html,6.0,0.3333333333333333,0.0,0.11989795918367349,2.066666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1174732,An Education,An Education,0.0,2009.0,100.0,['Drama'],7.2,https://imsdb.com/Movie Scripts/An Education Script.html,17.0,0.14705882352941177,0.025389705666991363,0.0918367346938776,2.3161764705882355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0289848,Analyze That,Analyze That,0.0,2002.0,96.0,"['Comedy', 'Crime']",5.9,https://imsdb.com/Movie Scripts/Analyze That Script.html,26.0,0.10461538461538461,0.07385981570116001,0.3116097823165816,2.433846153846154,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0122933,Analyze This,Analyze This,0.0,1999.0,103.0,"['Comedy', 'Crime']",6.7,https://imsdb.com/Movie Scripts/Analyze This Script.html,16.0,0.15,0.04792980345953795,0.27102040816326534,2.308333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0118617,Anastasia,Anastasia,0.0,1997.0,94.0,"['Family', 'Animation', 'Musical']",7.2,https://imsdb.com/Movie Scripts/Anastasia Script.html,32.0,0.07258064516129033,0.010635858754474122,0.1914530993561419,2.5806451612903225,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
tt0225071,Angel Eyes,Angel Eyes,0.0,2001.0,102.0,"['Drama', 'Romance']",5.7,https://imsdb.com/Movie Scripts/Angel Eyes Script.html,29.0,0.08620689655172414,0.011491752893000824,0.17181043388429756,2.5960591133004924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0808151,Angels & Demons,Angels & Demons,0.0,2009.0,138.0,"['Drama', 'Mystery', 'Thriller']",6.7,https://imsdb.com/Movie Scripts/Angels %2526 Demons Script.html,24.0,0.11231884057971014,0.06814311885600743,0.26370370370370366,2.463768115942029,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1781769,Anna Karenina,Anna Karenina,0.0,2012.0,129.0,['Drama'],6.6,https://imsdb.com/Movie Scripts/Anna Karenina Script.html,41.0,0.06097560975609756,0.010307853121019447,0.3283196867212531,2.7817073170731708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075686,Annie Hall,Annie Hall,0.0,1977.0,93.0,"['Comedy', 'Romance', 'Read ""Annie Hall"" Script']",7.9,https://imsdb.com/Movie Scripts/Annie Hall Script.html,10.0,0.2222222222222222,0.08624459567732763,0.16319444444444453,1.9111111111111112,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0254099,"Anniversary Party, The",The Anniversary Party,0.0,2001.0,115.0,"['Drama', 'Read ""Anniversary Party, The"" Script']",6.3,"https://imsdb.com/Movie Scripts/Anniversary Party, The Script.html",18.0,0.13071895424836602,0.012037037037037035,0.29931640625,2.9607843137254903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1521197,Anonymous,Anonymous,0.0,2011.0,130.0,"['Drama', 'Thriller']",6.8,https://imsdb.com/Movie Scripts/Anonymous Script.html,40.0,0.06025641025641026,0.025357518135572278,0.4202366863905326,2.8923076923076922,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt28607951,Anora,Anora,0.0,2024.0,139.0,"['Comedy', 'Romance', 'Drama']",7.5,https://imsdb.com/Movie Scripts/Anora Script.html,22.0,0.1341991341991342,0.047625554104709894,0.19679930795847755,2.324675324675325,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0218817,Antitrust,Antitrust,0.0,2001.0,108.0,"['Thriller', 'Crime', 'Drama']",6.1,https://imsdb.com/Movie Scripts/Antitrust Script.html,25.0,0.08666666666666667,0.0050547500042571894,0.32888184698958806,2.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0120587,Antz,Antz,0.0,1998.0,83.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Read ""Antz"" Script']",6.5,https://imsdb.com/Movie Scripts/Antz Script.html,17.0,0.125,0.024050170914059144,0.27999999999999997,2.7426470588235294,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
tt0053604,"Apartment, The",The Apartment,0.0,1960.0,125.0,"['Comedy', 'Read ""Apartment, The"" Script']",8.3,"https://imsdb.com/Movie Scripts/Apartment, The Script.html",20.0,0.1368421052631579,0.03494323839031483,0.10361399461745482,2.205263157894737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0078788,Apocalypse Now,Apocalypse Now,0.0,1979.0,147.0,"['Action', 'Drama', 'War']",8.4,https://imsdb.com/Movie Scripts/Apocalypse Now Script.html,17.0,0.1323529411764706,0.0298804589463039,0.30879999999999996,2.3161764705882355,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tt0118636,Apt Pupil,Apt Pupil,0.0,1998.0,111.0,"['Drama', 'Thriller']",6.7,https://imsdb.com/Movie Scripts/Apt Pupil Script.html,33.0,0.06439393939393939,0.02274462342327705,0.27724913494809694,2.6704545454545454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
